,DATA,VALOR_REEMBOLSADO
2811,2018-09-12,14407.88
2812,2018-09-13,42618.93
2813,2018-09-14,9920.22
2814,2018-09-15,13681.28
2815,2018-09-16,9471.33
2816,2018-09-17,48397.76
2817,2018-09-18,19228.21
2818,2018-09-19,31167.25
2819,2018-09-20,31970.42
2820,2018-09-21,57755.4
2821,2018-09-22,5906.18
2822,2018-09-23,4329.33
2823,2018-09-24,45025.69
2824,2018-09-25,31394.8
2825,2018-09-26,12882.27
2826,2018-09-27,66848.31
2827,2018-09-28,48225.26
2828,2018-09-29,12117.779999999999
2829,2018-09-30,72872.99
2830,2018-10-01,218210.01
2831,2018-10-02,56454.67
2832,2018-10-03,79982.08
2833,2018-10-04,21245.78
2834,2018-10-05,77475.62
2835,2018-10-06,6894.1900000000005
2836,2018-10-07,3195.25
2837,2018-10-08,60416.27
2838,2018-10-09,70173.3
2839,2018-10-10,112632.9
2840,2018-10-11,84169.04000000001
2841,2018-10-12,18451.75
2842,2018-10-13,13407.25
2843,2018-10-14,10894.46
2844,2018-10-15,88840.23
2845,2018-10-16,76145.08
2846,2018-10-17,131158.84
2847,2018-10-18,45028.6
2848,2018-10-19,31595.63
2849,2018-10-20,33553.0
2850,2018-10-21,2899.69
2851,2018-10-22,164741.79
2852,2018-10-23,80572.25
2853,2018-10-24,109042.55
2854,2018-10-25,83286.59
2855,2018-10-26,76296.08
2856,2018-10-27,22349.4
2857,2018-10-28,8630.14
2858,2018-10-29,99026.86
2859,2018-10-30,99313.17
2860,2018-10-31,184725.6
2861,2018-11-01,239734.85
2862,2018-11-02,12025.87
2863,2018-11-03,10560.33
2864,2018-11-04,5710.66
2865,2018-11-05,200566.06
2866,2018-11-06,75066.48
2867,2018-11-07,147563.89
2868,2018-11-08,143541.57
2869,2018-11-09,129420.9
2870,2018-11-10,22766.98
2871,2018-11-11,27106.25
2872,2018-11-12,114714.44
2873,2018-11-13,59884.71
2874,2018-11-14,82386.62
2875,2018-11-15,17044.4
2876,2018-11-16,42850.32
2877,2018-11-17,7977.14
2878,2018-11-18,15714.52
2879,2018-11-19,97889.93
2880,2018-11-20,107025.8
2881,2018-11-21,109344.6
2882,2018-11-22,83851.09
2883,2018-11-23,58456.76
2884,2018-11-24,18322.58
2885,2018-11-25,14102.26
2886,2018-11-26,83497.22
2887,2018-11-27,119634.52
2888,2018-11-28,110430.36
2889,2018-11-29,165694.1
2890,2018-11-30,154127.78
2891,2018-12-01,38318.840000000004
2892,2018-12-02,30586.329999999998
2893,2018-12-03,218639.48
2894,2018-12-04,131864.62
2895,2018-12-05,233346.36
2896,2018-12-06,104515.46
2897,2018-12-07,96490.54000000001
2898,2018-12-08,2983.57
2899,2018-12-09,9428.75
2900,2018-12-10,140062.51
2901,2018-12-11,109671.89
2902,2018-12-12,170079.33000000002
2903,2018-12-13,154011.11
2904,2018-12-14,89741.47
2905,2018-12-15,30514.04
2906,2018-12-16,15913.75
2907,2018-12-17,332111.52999999997
2908,2018-12-18,90365.24
2909,2018-12-19,79683.28
2910,2018-12-20,188552.12
2911,2018-12-21,65829.94
2912,2018-12-22,8553.85
2913,2018-12-23,26245.32
2914,2018-12-24,8020.22
2915,2018-12-25,6002.13
2916,2018-12-26,36875.75
2917,2018-12-27,76930.62999999999
2918,2018-12-28,129255.43000000001
2919,2018-12-29,532.8
2920,2018-12-30,9472.0
2921,2018-12-31,96592.17
2922,2019-01-01,12596.52
2923,2019-01-02,124458.12
2924,2019-01-03,34294.39
2925,2019-01-04,44290.14
2926,2019-01-05,30434.61
2927,2019-01-06,2898.96
2928,2019-01-07,56439.69
2929,2019-01-08,51262.9
2930,2019-01-09,75951.73
2931,2019-01-10,74531.11
2932,2019-01-11,35288.83
2933,2019-01-12,10371.34
2934,2019-01-13,4366.59
2935,2019-01-14,92080.9
2936,2019-01-15,80803.23
2937,2019-01-16,61140.53
2938,2019-01-17,33420.3
2939,2019-01-18,89157.06
2940,2019-01-19,24963.13
2941,2019-01-20,2745.53
2942,2019-01-21,87035.28
2943,2019-01-22,97545.95
2944,2019-01-23,55254.299999999996
2945,2019-01-24,70008.28
2946,2019-01-25,91556.26
2947,2019-01-26,27612.34
2948,2019-01-27,10540.58
2949,2019-01-28,109099.08
2950,2019-01-29,36091.55
2951,2019-01-30,108302.81
2952,2019-01-31,176528.43
2953,2019-02-01,79581.3
2954,2019-02-02,39748.93
2955,2019-02-03,17016.57
2956,2019-02-04,86416.55
2957,2019-02-05,87967.32
2958,2019-02-06,79954.51
2959,2019-02-07,60009.93
2960,2019-02-08,44181.65
2961,2019-02-09,7622.900000000001
2962,2019-02-10,15822.9
2963,2019-02-11,80329.32
2964,2019-02-12,65904.39
2965,2019-02-13,54807.65
2966,2019-02-14,35847.64
2967,2019-02-15,47183.83
2968,2019-02-16,36349.04
2969,2019-02-17,4189.32
2970,2019-02-18,69917.81
2971,2019-02-19,49965.32
2972,2019-02-20,67756.49
2973,2019-02-21,131897.77
2974,2019-02-22,40034.47
2975,2019-02-23,14775.22
2976,2019-02-24,8671.039999999999
2977,2019-02-25,83747.42
2978,2019-02-26,91324.89
2979,2019-02-27,114285.47
2980,2019-02-28,142276.36
2981,2019-03-01,81948.14
2982,2019-03-02,3742.56
2983,2019-03-03,7058.49
2984,2019-03-04,37332.76
2985,2019-03-05,10103.84
2986,2019-03-06,16690.09
2987,2019-03-07,114414.0
2988,2019-03-08,88536.06
2989,2019-03-09,19171.13
2990,2019-03-10,13112.74
2991,2019-03-11,59982.94
2992,2019-03-12,121239.96
2993,2019-03-13,95484.56
2994,2019-03-14,44558.45
2995,2019-03-15,50699.15
2996,2019-03-16,39028.46
2997,2019-03-17,12029.14
2998,2019-03-18,88112.96
2999,2019-03-19,79121.54
3000,2019-03-20,100290.56
3001,2019-03-21,97151.98
3002,2019-03-22,50708.39
3003,2019-03-23,34011.88
3004,2019-03-24,12593.81
3005,2019-03-25,183233.96
3006,2019-03-26,81242.96
3007,2019-03-27,116229.41
3008,2019-03-28,72392.74
3009,2019-03-29,174580.06
3010,2019-03-30,23240.2
3011,2019-03-31,67934.26
3012,2019-04-01,147025.4
3013,2019-04-02,98206.55
3014,2019-04-03,90365.64
3015,2019-04-04,96553.59
3016,2019-04-05,70732.08
3017,2019-04-06,7307.59
3018,2019-04-07,14606.77
3019,2019-04-08,67786.27
3020,2019-04-09,91741.6
3021,2019-04-10,122451.56
3022,2019-04-11,62221.78
3023,2019-04-12,44545.19
3024,2019-04-13,12167.89
3025,2019-04-14,23404.63
3026,2019-04-15,78074.78
3027,2019-04-16,51929.26
3028,2019-04-17,100607.51
3029,2019-04-18,18612.97
3030,2019-04-19,6148.66
3031,2019-04-20,9591.14
3032,2019-04-21,3465.32
3033,2019-04-22,142746.31
3034,2019-04-23,63708.1
3035,2019-04-24,86551.03
3036,2019-04-25,106909.51
3037,2019-04-26,88782.34
3038,2019-04-27,14398.65
3039,2019-04-28,4987.84
3040,2019-04-29,144807.36000000002
3041,2019-04-30,144549.69
3042,2019-05-01,39181.73
3043,2019-05-02,124084.31
3044,2019-05-03,85752.57
3045,2019-05-04,17558.3
3046,2019-05-05,38906.72
3047,2019-05-06,152180.85
3048,2019-05-07,102018.34
3049,2019-05-08,77954.73
3050,2019-05-09,62976.84
3051,2019-05-10,76346.52
3052,2019-05-11,33081.61
3053,2019-05-12,9471.8
3054,2019-05-13,84332.14
3055,2019-05-14,85495.09
3056,2019-05-15,83827.94
3057,2019-05-16,73225.44
3058,2019-05-17,45157.78
3059,2019-05-18,11747.26
3060,2019-05-19,31065.190000000002
3061,2019-05-20,138456.86
3062,2019-05-21,58217.45
3063,2019-05-22,125496.71
3064,2019-05-23,99014.36
3065,2019-05-24,114628.92
3066,2019-05-25,10563.41
3067,2019-05-26,18515.6
3068,2019-05-27,91034.35
3069,2019-05-28,116104.82
3070,2019-05-29,106735.59
3071,2019-05-30,51472.38
3072,2019-05-31,134710.28
3073,2019-06-01,53676.68
3074,2019-06-02,10262.16
3075,2019-06-03,240188.17
3076,2019-06-04,93789.46
3077,2019-06-05,109651.76
3078,2019-06-06,105518.12
3079,2019-06-07,53764.03
3080,2019-06-08,26754.89
3081,2019-06-09,9154.11
3082,2019-06-10,67039.23
3083,2019-06-11,63153.44
3084,2019-06-12,61652.12
3085,2019-06-13,86667.84
3086,2019-06-14,73933.61
3087,2019-06-15,22254.920000000002
3088,2019-06-16,9418.0
3089,2019-06-17,99493.61
3090,2019-06-18,105598.51
3091,2019-06-19,77377.45
3092,2019-06-20,11955.11
3093,2019-06-21,40609.270000000004
3094,2019-06-22,18045.54
3095,2019-06-23,10167.29
3096,2019-06-24,127717.27
3097,2019-06-25,168422.41
3098,2019-06-26,124572.73
3099,2019-06-27,84079.1
3100,2019-06-28,83529.9
3101,2019-06-29,21483.27
3102,2019-06-30,48729.1
3103,2019-07-01,201732.15
3104,2019-07-02,148917.0
3105,2019-07-03,122608.46
3106,2019-07-04,70652.75
3107,2019-07-05,104859.77
3108,2019-07-06,15872.53
3109,2019-07-07,5411.34
3110,2019-07-08,93415.26
3111,2019-07-09,60583.77
3112,2019-07-10,96707.82
3113,2019-07-11,67438.57
3114,2019-07-12,45965.94
3115,2019-07-13,10973.54
3116,2019-07-14,5785.99
3117,2019-07-15,52450.91
3118,2019-07-16,57322.08
3119,2019-07-17,37906.16
3120,2019-07-18,40239.48
3121,2019-07-19,25815.18
3122,2019-07-20,8831.58
3123,2019-07-21,4920.36
3124,2019-07-22,60431.5
3125,2019-07-23,56664.67
3126,2019-07-24,56857.39
3127,2019-07-25,138817.59
3128,2019-07-26,41969.97
3129,2019-07-27,11246.53
3130,2019-07-28,6944.49
3131,2019-07-29,100436.66
3132,2019-07-30,114303.93000000001
3133,2019-07-31,119134.38
3134,2019-08-01,133308.16
3135,2019-08-02,125674.99
3136,2019-08-03,20432.05
3137,2019-08-04,7197.99
3138,2019-08-05,126333.12
3139,2019-08-06,74758.23
3140,2019-08-07,81761.45
3141,2019-08-08,46822.89
3142,2019-08-09,211890.87
3143,2019-08-10,41800.369999999995
3144,2019-08-11,11106.41
3145,2019-08-12,57865.79
3146,2019-08-13,91485.64
3147,2019-08-14,53875.4
3148,2019-08-15,57947.85
3149,2019-08-16,54378.37
3150,2019-08-17,25122.75
3151,2019-08-18,29362.23
3152,2019-08-19,49397.28
3153,2019-08-20,119561.85
3154,2019-08-21,77137.67
3155,2019-08-22,108198.56
3156,2019-08-23,44622.340000000004
3157,2019-08-24,10039.51
3158,2019-08-25,10963.94
3159,2019-08-26,95241.04
3160,2019-08-27,98808.16
3161,2019-08-28,77169.72
3162,2019-08-29,72808.45
3163,2019-08-30,138710.27
3164,2019-08-31,56115.13
3165,2019-09-01,57726.24
3166,2019-09-02,188064.1
3167,2019-09-03,118023.38
3168,2019-09-04,93631.67
3169,2019-09-05,152680.23
3170,2019-09-06,80391.56
3171,2019-09-07,14308.36
3172,2019-09-08,6466.47
3173,2019-09-09,92164.69
3174,2019-09-10,104584.19
3175,2019-09-11,63035.43
3176,2019-09-12,73939.12
3177,2019-09-13,50225.12
3178,2019-09-14,24991.65
3179,2019-09-15,12086.59
3180,2019-09-16,61950.590000000004
3181,2019-09-17,67737.42
3182,2019-09-18,65130.63
3183,2019-09-19,39621.700000000004
3184,2019-09-20,51474.44
3185,2019-09-21,12630.31
3186,2019-09-22,18583.29
3187,2019-09-23,115431.98
3188,2019-09-24,92674.45
3189,2019-09-25,118810.16
3190,2019-09-26,95460.73
3191,2019-09-27,103098.49
3192,2019-09-28,22910.09
3193,2019-09-29,24352.72
3194,2019-09-30,148732.94
3195,2019-10-01,230054.11
3196,2019-10-02,130992.05
3197,2019-10-03,159882.69
3198,2019-10-04,98929.27
3199,2019-10-05,16302.630000000001
3200,2019-10-06,19268.6
3201,2019-10-07,98034.1
3202,2019-10-08,99393.58
3203,2019-10-09,83334.3
3204,2019-10-10,61781.82
3205,2019-10-11,61901.39
3206,2019-10-12,38352.1
3207,2019-10-13,8519.02
3208,2019-10-14,61917.2
3209,2019-10-15,54989.729999999996
3210,2019-10-16,139260.65
3211,2019-10-17,61719.44
3212,2019-10-18,50021.62
3213,2019-10-19,12786.779999999999
3214,2019-10-20,7463.24
3215,2019-10-21,98444.31
3216,2019-10-22,76473.87
3217,2019-10-23,107255.45999999999
3218,2019-10-24,127053.74
3219,2019-10-25,67981.17
3220,2019-10-26,8195.6
3221,2019-10-27,9961.69
3222,2019-10-28,82950.34
3223,2019-10-29,114682.42
3224,2019-10-30,141072.04
3225,2019-10-31,178685.47
3226,2019-11-01,195021.42
3227,2019-11-02,6705.03
3228,2019-11-03,11634.61
3229,2019-11-04,152773.9
3230,2019-11-05,116154.08
3231,2019-11-06,146885.28
3232,2019-11-07,127470.89
3233,2019-11-08,61736.61
3234,2019-11-09,13341.47
3235,2019-11-10,18000.2
3236,2019-11-11,138737.63
3237,2019-11-12,91635.06
3238,2019-11-13,64002.36
3239,2019-11-14,43305.54
3240,2019-11-15,16372.939999999999
3241,2019-11-16,10121.34
3242,2019-11-17,20695.93
3243,2019-11-18,89843.54
3244,2019-11-19,68655.86
3245,2019-11-20,85541.94
3246,2019-11-21,91362.77
3247,2019-11-22,102361.42
3248,2019-11-23,19735.99
3249,2019-11-24,4578.3
3250,2019-11-25,97274.76
3251,2019-11-26,172815.76
3252,2019-11-27,95417.76
3253,2019-11-28,101283.86
3254,2019-11-29,103908.49
3255,2019-11-30,75899.06
3256,2019-12-01,31982.760000000002
3257,2019-12-02,310458.02
3258,2019-12-03,131731.41
3259,2019-12-04,237967.33000000002
3260,2019-12-05,146193.82
3261,2019-12-06,88219.39
3262,2019-12-07,14289.69
3263,2019-12-08,8178.56
3264,2019-12-09,116259.55
3265,2019-12-10,126919.63
3266,2019-12-11,98812.12
3267,2019-12-12,66551.62
3268,2019-12-13,120777.44
3269,2019-12-14,17319.75
3270,2019-12-15,15009.26
3271,2019-12-16,252060.64
3272,2019-12-17,120487.1
3273,2019-12-18,59956.86
3274,2019-12-19,24604.95
3275,2019-12-20,50253.94
3276,2019-12-21,1399.1399999999999
3277,2019-12-22,3894.2799999999997
3278,2019-12-23,34066.0
3279,2019-12-24,46913.7
3280,2019-12-25,920.69
3281,2019-12-26,87201.35
3282,2019-12-27,118552.07
3283,2019-12-28,4725.66
3284,2019-12-29,1647.76
3285,2019-12-30,24974.58
3286,2019-12-31,70689.8
3287,2020-01-01,31252.309999999998
3288,2020-01-02,64657.3
3289,2020-01-03,58454.67
3290,2020-01-04,7171.04
3291,2020-01-05,17245.05
3292,2020-01-06,56709.340000000004
3293,2020-01-07,110913.43000000001
3294,2020-01-08,22639.75
3295,2020-01-09,39175.26
3296,2020-01-10,53147.99
3297,2020-01-11,16720.02
3298,2020-01-12,11569.2
3299,2020-01-13,32419.81
3300,2020-01-14,25763.23
3301,2020-01-15,55200.17
3302,2020-01-16,52812.5
3303,2020-01-17,50487.23
3304,2020-01-18,14397.88
3305,2020-01-19,11435.74
3306,2020-01-20,58973.75
3307,2020-01-21,45954.04
3308,2020-01-22,77122.13
3309,2020-01-23,57774.67
3310,2020-01-24,30531.38
3311,2020-01-25,20585.68
3312,2020-01-26,10613.039999999999
3313,2020-01-27,61552.69
3314,2020-01-28,88936.85
3315,2020-01-29,73863.9
3316,2020-01-30,54120.65
3317,2020-01-31,149191.52
3318,2020-02-01,39580.909999999996
3319,2020-02-02,20773.52
3320,2020-02-03,185850.5
3321,2020-02-04,153817.13
3322,2020-02-05,98041.77
3323,2020-02-06,104558.73
3324,2020-02-07,97096.69
3325,2020-02-08,33243.91
3326,2020-02-09,4576.29
3327,2020-02-10,86761.47
3328,2020-02-11,86171.79
3329,2020-02-12,78733.38
3330,2020-02-13,55906.090000000004
3331,2020-02-14,84115.97
3332,2020-02-15,14730.1
3333,2020-02-16,10595.81
3334,2020-02-17,100336.66
3335,2020-02-18,101174.55
3336,2020-02-19,105964.94
3337,2020-02-20,70247.79
3338,2020-02-21,44451.11
3339,2020-02-22,5456.64
3340,2020-02-23,7072.88
3341,2020-02-24,9861.92
3342,2020-02-25,11698.64
3343,2020-02-26,22360.0
3344,2020-02-27,83786.22
3345,2020-02-28,124733.57
3346,2020-02-29,59118.5
3347,2020-03-01,22309.32
3348,2020-03-02,226288.66
3349,2020-03-03,162420.76
3350,2020-03-04,154419.1
3351,2020-03-05,145957.55
3352,2020-03-06,46419.72
3353,2020-03-07,8484.69
3354,2020-03-08,6203.09
3355,2020-03-09,44927.13
3356,2020-03-10,73390.36
3357,2020-03-11,98971.88
3358,2020-03-12,30535.67
3359,2020-03-13,28250.13
3360,2020-03-14,13354.97
3361,2020-03-15,16363.460000000001
3362,2020-03-16,38126.909999999996
3363,2020-03-17,63423.28
3364,2020-03-18,29075.06
3365,2020-03-19,41154.74
3366,2020-03-20,37637.98
3367,2020-03-21,7955.969999999999
3368,2020-03-22,6063.36
3369,2020-03-23,96178.41
3370,2020-03-24,38473.159999999996
3371,2020-03-25,66876.39
3372,2020-03-26,26691.66
3373,2020-03-27,26522.36
3374,2020-03-28,7464.62
3375,2020-03-29,537.87
3376,2020-03-30,101456.67
3377,2020-03-31,111697.33
3378,2020-04-01,165595.29
3379,2020-04-02,66053.03
3380,2020-04-03,84755.11
3381,2020-04-04,5028.14
3382,2020-04-05,10627.74
3383,2020-04-06,110517.61
3384,2020-04-07,30019.43
3385,2020-04-08,53740.13
3386,2020-04-09,30099.49
3387,2020-04-10,15697.16
3388,2020-04-11,12515.869999999999
3389,2020-04-12,795.39
3390,2020-04-13,28104.07
3391,2020-04-14,26808.850000000002
3392,2020-04-15,72157.68000000001
3393,2020-04-16,24469.21
3394,2020-04-17,40737.6
3395,2020-04-18,3613.17
3396,2020-04-19,2372.52
3397,2020-04-20,53789.4
3398,2020-04-21,5109.23
3399,2020-04-22,52853.43
3400,2020-04-23,38356.16
3401,2020-04-24,66627.75
3402,2020-04-25,11906.62
3403,2020-04-26,271.69
3404,2020-04-27,99839.31
3405,2020-04-28,43440.64
3406,2020-04-29,74878.05
3407,2020-04-30,97688.5
3408,2020-05-01,42133.17
3409,2020-05-02,7260.42
3410,2020-05-03,6789.73
3411,2020-05-04,164802.82
3412,2020-05-05,151214.5
3413,2020-05-06,42487.31
3414,2020-05-07,50184.31
3415,2020-05-08,19359.15
3416,2020-05-09,10638.429999999998
3417,2020-05-10,14913.1
3418,2020-05-11,31371.69
3419,2020-05-12,30113.24
3420,2020-05-13,2533.7799999999997
3421,2020-05-14,15710.07
3422,2020-05-15,48279.53
3423,2020-05-16,4722.66
3424,2020-05-17,14569.88
3425,2020-05-18,47790.27
3426,2020-05-19,31209.78
3427,2020-05-20,51709.68
3428,2020-05-21,32661.05
3429,2020-05-22,25584.03
3430,2020-05-23,2923.87
3431,2020-05-24,9896.289999999999
3432,2020-05-25,77047.37
3433,2020-05-26,57526.82
3434,2020-05-27,103818.29000000001
3435,2020-05-28,47993.44
3436,2020-05-29,41335.11
3437,2020-05-30,19030.71
3438,2020-05-31,58521.67
3439,2020-06-01,248120.93
3440,2020-06-02,71864.82
3441,2020-06-03,84486.86
3442,2020-06-04,38642.090000000004
3443,2020-06-05,59375.47
3444,2020-06-06,3734.94
3445,2020-06-07,3310.59
3446,2020-06-08,37673.03
3447,2020-06-09,18117.21
3448,2020-06-10,39108.53
3449,2020-06-11,10073.42
3450,2020-06-12,13189.01
3451,2020-06-13,7390.91
3452,2020-06-14,14589.9
3453,2020-06-15,54803.8
3454,2020-06-16,50685.32
3455,2020-06-17,38985.24
3456,2020-06-18,21977.96
3457,2020-06-19,27797.12
3458,2020-06-20,14277.3
3459,2020-06-21,5874.49
3460,2020-06-22,31789.7
3461,2020-06-23,53540.96
3462,2020-06-24,22367.25
3463,2020-06-25,46738.380000000005
3464,2020-06-26,44759.62
3465,2020-06-27,2113.35
3466,2020-06-28,594.32
3467,2020-06-29,140148.94
3468,2020-06-30,122734.58
3469,2020-07-01,186188.84
3470,2020-07-02,63560.58
3471,2020-07-03,39191.45
3472,2020-07-04,2571.68
3473,2020-07-05,31627.28
3474,2020-07-06,89927.19
3475,2020-07-07,73136.44
3476,2020-07-08,23638.09
3477,2020-07-09,13199.6
3478,2020-07-10,43175.36
3479,2020-07-11,9028.07
3480,2020-07-12,7805.09
3481,2020-07-13,41715.73
3482,2020-07-14,22851.73
3483,2020-07-15,31750.07
3484,2020-07-16,34652.04
3485,2020-07-17,28702.829999999998
3486,2020-07-18,8486.53
3487,2020-07-19,3067.1800000000003
3488,2020-07-20,58343.74
3489,2020-07-21,94358.04
3490,2020-07-22,53607.590000000004
3491,2020-07-23,78197.49
3492,2020-07-24,88643.39
3493,2020-07-25,7642.110000000001
3494,2020-07-26,2575.61
3495,2020-07-27,27872.52
3496,2020-07-28,60134.34
3497,2020-07-29,51243.64
3498,2020-07-30,39126.83
3499,2020-07-31,77215.19
3500,2020-08-01,36805.06
3501,2020-08-02,4401.6
3502,2020-08-03,216533.59
3503,2020-08-04,108223.61
3504,2020-08-05,39532.08
3505,2020-08-06,61875.950000000004
3506,2020-08-07,53653.01
3507,2020-08-08,3201.94
3508,2020-08-09,1570.46
3509,2020-08-10,65456.240000000005
3510,2020-08-11,20623.98
3511,2020-08-12,17819.760000000002
3512,2020-08-13,36074.66
3513,2020-08-14,15048.95
3514,2020-08-15,15471.35
3515,2020-08-16,20148.25
3516,2020-08-17,42133.68
3517,2020-08-18,62251.35
3518,2020-08-19,24413.91
3519,2020-08-20,44049.37
3520,2020-08-21,44401.03
3521,2020-08-22,35775.98
3522,2020-08-23,4276.89
3523,2020-08-24,66933.19
3524,2020-08-25,67427.55
3525,2020-08-26,55297.16
3526,2020-08-27,46364.67
3527,2020-08-28,26055.68
3528,2020-08-29,14097.78
3529,2020-08-30,25367.27
3530,2020-08-31,158617.51
3531,2020-09-01,213238.91
3532,2020-09-02,73407.41
3533,2020-09-03,78686.24
3534,2020-09-04,39693.46
3535,2020-09-05,20795.85
3536,2020-09-06,6184.92
3537,2020-09-07,11697.99
3538,2020-09-08,83326.33
3539,2020-09-09,58819.29
3540,2020-09-10,80633.44
3541,2020-09-11,17533.91
3542,2020-09-12,25643.14
3543,2020-09-13,12543.33
3544,2020-09-14,28395.91
3545,2020-09-15,46871.46
3546,2020-09-16,30653.91
3547,2020-09-17,36223.49
3548,2020-09-18,53099.66
3549,2020-09-19,10770.97
3550,2020-09-20,5913.71
3551,2020-09-21,85489.66
3552,2020-09-22,77743.2
3553,2020-09-23,68267.2
3554,2020-09-24,64627.85
3555,2020-09-25,40347.05
3556,2020-09-26,4408.599999999999
3557,2020-09-27,4080.32
3558,2020-09-28,66272.58
3559,2020-09-29,61138.75
3560,2020-09-30,159954.81
3561,2020-10-01,269538.0
3562,2020-10-02,104033.98
3563,2020-10-03,27469.35
3564,2020-10-04,11067.19
3565,2020-10-05,114497.97
3566,2020-10-06,105514.98
3567,2020-10-07,50146.75
3568,2020-10-08,56113.520000000004
3569,2020-10-09,49957.71
3570,2020-10-10,17168.09
3571,2020-10-11,6907.27
3572,2020-10-12,8717.24
3573,2020-10-13,54968.76
3574,2020-10-14,69560.57
3575,2020-10-15,32720.24
3576,2020-10-16,49873.76
3577,2020-10-17,7888.59
3578,2020-10-18,17168.6
3579,2020-10-19,62411.41
3580,2020-10-20,86482.67
3581,2020-10-21,57477.93
3582,2020-10-22,54388.119999999995
3583,2020-10-23,70549.11
3584,2020-10-24,20664.21
3585,2020-10-25,8092.57
3586,2020-10-26,56859.63
3587,2020-10-27,20429.97
3588,2020-10-28,33044.28
3589,2020-10-29,42368.25
3590,2020-10-30,95275.96
3591,2020-10-31,43445.85
3592,2020-11-01,21438.6
3593,2020-11-02,52562.79
3594,2020-11-03,227459.01
3595,2020-11-04,111132.69
3596,2020-11-05,63236.130000000005
3597,2020-11-06,45560.85
3598,2020-11-07,12704.64
3599,2020-11-08,6051.25
3600,2020-11-09,45501.43
3601,2020-11-10,52283.03
3602,2020-11-11,91629.85
3603,2020-11-12,9666.14
3604,2020-11-13,22597.88
3605,2020-11-14,4202.75
3606,2020-11-15,1654.02
3607,2020-11-16,77611.62
3608,2020-11-17,47789.75
3609,2020-11-18,101607.2
3610,2020-11-19,55516.07
3611,2020-11-20,72003.37
3612,2020-11-21,11712.81
3613,2020-11-22,10165.84
3614,2020-11-23,132216.83
3615,2020-11-24,88198.23
3616,2020-11-25,103830.39
3617,2020-11-26,49339.590000000004
3618,2020-11-27,58415.79
3619,2020-11-28,8152.87
3620,2020-11-29,8636.08
3621,2020-11-30,160009.81
3622,2020-12-01,242689.71
3623,2020-12-02,261774.21
3624,2020-12-03,49325.35
3625,2020-12-04,102036.98
3626,2020-12-05,17197.879999999997
3627,2020-12-06,5420.870000000001
3628,2020-12-07,100816.81
3629,2020-12-08,78855.69
3630,2020-12-09,93793.23
3631,2020-12-10,98426.78
3632,2020-12-11,90005.39
3633,2020-12-12,8828.32
3634,2020-12-13,18337.02
3635,2020-12-14,106767.92
3636,2020-12-15,91683.98
3637,2020-12-16,116565.11
3638,2020-12-17,163292.11
3639,2020-12-18,149781.45
3640,2020-12-19,4524.5199999999995
3641,2020-12-20,10069.33
3642,2020-12-21,449220.23
3643,2020-12-22,58048.35
3644,2020-12-23,19162.86
3645,2020-12-24,22621.609999999997
3646,2020-12-25,4420.1
3647,2020-12-26,4318.49
3648,2020-12-27,5100.0
3649,2020-12-28,127452.19
3650,2020-12-29,140402.14
3651,2020-12-30,87291.8
3652,2020-12-31,68377.12
3653,2021-01-01,27606.83
3654,2021-01-02,5863.4400000000005
3655,2021-01-03,27748.23
3656,2021-01-04,95550.55
3657,2021-01-05,93501.98
3658,2021-01-06,29808.47
3659,2021-01-07,43317.35
3660,2021-01-08,31094.24
3661,2021-01-09,17220.64
3662,2021-01-10,9001.87
3663,2021-01-11,52996.64
3664,2021-01-12,45415.43
3665,2021-01-13,42797.29
3666,2021-01-14,24258.85
3667,2021-01-15,27162.13
3668,2021-01-16,5480.48
3669,2021-01-17,11898.07
3670,2021-01-18,80103.56
3671,2021-01-19,19812.16
3672,2021-01-20,62252.7
3673,2021-01-21,109968.05
3674,2021-01-22,73551.40000000001
3675,2021-01-23,12273.17
3676,2021-01-24,22889.4
3677,2021-01-25,35313.37
3678,2021-01-26,56419.1
3679,2021-01-27,111627.3
3680,2021-01-28,67578.64
3681,2021-01-29,97177.57
3682,2021-01-30,22759.93
3683,2021-01-31,51821.74
3684,2021-02-01,161913.6
3685,2021-02-02,81135.88
3686,2021-02-03,98845.73
3687,2021-02-04,65125.85
3688,2021-02-05,71511.88
3689,2021-02-06,6309.929999999999
3690,2021-02-07,5303.79
3691,2021-02-08,36320.8
3692,2021-02-09,68910.25
3693,2021-02-10,84960.06999999999
3694,2021-02-11,44489.48
3695,2021-02-12,82669.5
3696,2021-02-13,2446.12
3697,2021-02-14,594.37
3698,2021-02-15,10370.87
3699,2021-02-16,11235.8
3700,2021-02-17,41591.39
3701,2021-02-18,41827.47
3702,2021-02-19,62604.46
3703,2021-02-20,18748.86
3704,2021-02-21,7886.820000000001
3705,2021-02-22,120025.39
3706,2021-02-23,140154.91999999998
3707,2021-02-24,52920.53
3708,2021-02-25,64201.14
3709,2021-02-26,119312.63
3710,2021-02-27,15268.02
3711,2021-02-28,50182.159999999996
3712,2021-03-01,264430.78
3713,2021-03-02,56162.87
3714,2021-03-03,67963.61
3715,2021-03-04,80820.16
3716,2021-03-05,82672.09
3717,2021-03-06,8830.63
3718,2021-03-07,4997.96
3719,2021-03-08,63910.38
3720,2021-03-09,65960.47
3721,2021-03-10,38488.62
3722,2021-03-11,471316.65
3723,2021-03-12,48817.67
3724,2021-03-13,10112.95
3725,2021-03-14,5651.07
3726,2021-03-15,54499.83
3727,2021-03-16,25780.52
